Time [s],Packet ID,MOSI,MISO
0.679295060000000,,0x00,0xFF
0.679298060000000,,0x00,0xFF
0.679301060000000,,0x00,0xFF
0.679304060000000,,0x00,0xFF
0.679307060000000,,0x00,0xFF
0.679310060000000,,0x00,0xFF
0.679313060000000,,0x00,0xFF
0.679316060000000,,0x00,0xFF
0.679319060000000,,0x00,0xFF
0.679322060000000,,0x00,0xFF
0.679325060000000,,0x00,0xFF
0.679328360000000,,0x00,0xFF
0.679331360000000,,0x00,0xFF
0.679334360000000,,0x00,0xFF
0.679337360000000,,0x00,0xFF
0.679340360000000,,0x00,0xFF
0.679343360000000,,0x00,0xFF
0.679346360000000,,0x00,0xFF
0.679349360000000,,0x00,0xFF
0.679352360000000,,0x00,0xFF
0.679355360000000,,0x00,0xFF
0.679358360000000,,0x00,0xFF
0.679361360000000,,0x00,0xFF
0.679364360000000,,0x00,0xFF
0.679367360000000,,0x00,0xFF
0.679370360000000,,0x00,0xFF
0.679373360000000,,0x00,0xFF
0.679376360000000,,0x00,0xFF
0.679379360000000,,0x00,0xFF
0.679382360000000,,0x00,0xFF
0.679385360000000,,0x00,0xFF
0.679388360000000,,0x00,0xFF
0.679391360000000,,0x00,0xFF
0.679394360000000,,0x00,0xFF
0.679397360000000,,0x00,0xFF
0.679400360000000,,0x00,0xFF
0.679403360000000,,0x00,0xFF
0.679406360000000,,0x00,0xFF
0.679409360000000,,0x00,0xFF
0.679412360000000,,0x00,0xFF
0.679415360000000,,0x00,0xFF
0.679418360000000,,0x00,0xFF
0.679421360000000,,0x00,0xFF
0.679424360000000,,0x00,0xFF
0.679427360000000,,0x00,0xFF
0.679430360000000,,0x00,0xFF
0.679433360000000,,0x00,0xFF
0.679436360000000,,0x00,0xFF
0.679439360000000,,0x00,0xFF
0.679442360000000,,0x00,0xFF
0.679445360000000,,0x00,0xFF
0.679448360000000,,0x00,0xFF
0.679451360000000,,0x00,0xFF
0.679454360000000,,0x00,0xFF
0.679457360000000,,0x00,0xFF
0.679460360000000,,0x00,0xFF
0.679463360000000,,0x00,0xFF
0.679466360000000,,0x00,0xFF
0.679469360000000,,0x00,0xFF
0.679472360000000,,0x00,0xFF
0.679475360000000,,0x00,0xFF
0.679478360000000,,0x00,0xFF
0.679481360000000,,0x00,0xFF
0.679484360000000,,0x00,0xFF
0.679487360000000,,0x00,0xFF
0.679490360000000,,0x00,0xFF
0.679493360000000,,0x00,0xFF
0.679496360000000,,0x00,0xFF
0.679499360000000,,0x00,0xFF
0.679502360000000,,0x00,0xFF
0.679505360000000,,0x00,0xFF
0.679508360000000,,0x00,0xFF
0.679511360000000,,0x00,0xFF
0.679514360000000,,0x00,0xFF
0.679517360000000,,0x00,0xFF
0.679520360000000,,0x00,0xFF
0.679523360000000,,0x00,0xFF
0.679526360000000,,0x00,0xFF
0.679529360000000,,0x00,0xFF
0.679532360000000,,0x00,0xFF
0.679535360000000,,0x00,0xFF
0.679538360000000,,0x00,0xFF
0.679541360000000,,0x00,0xFF
0.679544360000000,,0x00,0xFF
0.679547360000000,,0x00,0xFF
0.679550360000000,,0x00,0xFF
0.679553360000000,,0x00,0xFF
0.679556360000000,,0x00,0xFF
0.679559360000000,,0x00,0xFF
0.679562360000000,,0x00,0xFF
0.679565360000000,,0x00,0xFF
0.679568360000000,,0x00,0xFF
0.679571360000000,,0x00,0xFF
0.679574360000000,,0x00,0xFF
0.679577360000000,,0x00,0xFF
0.679580360000000,,0x00,0xFF
0.679583360000000,,0x00,0xFF
0.679586360000000,,0x00,0xFF
0.679589360000000,,0x00,0xFF
0.679592360000000,,0x00,0xFF
0.679595360000000,,0x00,0xFF
0.679598360000000,,0x00,0xFF
0.679601360000000,,0x00,0xFF
0.679604360000000,,0x00,0xFF
0.679607360000000,,0x00,0xFF
0.679610360000000,,0x00,0xFF
0.679613360000000,,0x00,0xFF
0.679616360000000,,0x00,0xFF
0.679619360000000,,0x00,0xFF
0.679622360000000,,0x00,0xFF
0.679625360000000,,0x00,0xFF
0.679628360000000,,0x00,0xFF
0.679631360000000,,0x00,0xFF
0.679634360000000,,0x00,0xFF
0.679637360000000,,0x00,0xFF
0.679640360000000,,0x00,0xFF
0.679643360000000,,0x00,0xFF
0.679646360000000,,0x00,0xFF
0.679649360000000,,0x00,0xFF
0.679652360000000,,0x00,0xFF
0.679655360000000,,0x00,0xFF
0.679658360000000,,0x00,0xFF
0.679661360000000,,0x00,0xFF
0.679664360000000,,0x00,0xFF
0.679667360000000,,0x00,0xFF
0.679670360000000,,0x00,0xFF
0.679673360000000,,0x00,0xFF
0.679676360000000,,0x00,0xFF
0.679679360000000,,0x00,0xFF
0.679682360000000,,0x00,0xFF
0.679685360000000,,0x00,0xFF
0.679688360000000,,0x00,0xFF
0.679691360000000,,0x00,0xFF
0.679694360000000,,0x00,0xFF
0.679697360000000,,0x00,0xFF
0.679700360000000,,0x00,0xFF
0.679703360000000,,0x00,0xFF
0.679706360000000,,0x00,0xFF
0.679709360000000,,0x00,0xFF
0.679712660000000,,0x00,0xFF
0.679715660000000,,0x00,0xFF
0.679718660000000,,0x00,0xFF
0.679721660000000,,0x00,0xFF
0.679724660000000,,0x00,0xFF
0.679727660000000,,0x00,0xFF
0.679730660000000,,0x00,0xFF
0.679733660000000,,0x00,0xFF
0.679736660000000,,0x00,0xFF
0.679739660000000,,0x00,0xFF
0.679742660000000,,0x00,0xFF
0.679745660000000,,0x00,0xFF
0.679748660000000,,0x00,0xFF
0.679751660000000,,0x00,0xFF
0.679754660000000,,0x00,0xFF
0.679757660000000,,0x00,0xFF
0.679760660000000,,0x00,0xFF
0.679763660000000,,0x00,0xFF
0.679766660000000,,0x00,0xFF
0.679769660000000,,0x00,0xFF
0.679772660000000,,0x00,0xFF
0.679775660000000,,0x00,0xFF
0.679778660000000,,0x00,0xFF
0.679781660000000,,0x00,0xFF
0.679784660000000,,0x00,0xFF
0.679787660000000,,0x00,0xFF
0.679790660000000,,0x00,0xFF
0.679793660000000,,0x00,0xFF
0.679796660000000,,0x00,0xFF
0.679799660000000,,0x00,0xFF
0.679802660000000,,0x00,0xFF
0.679805660000000,,0x00,0xFF
0.679808660000000,,0x00,0xFF
0.679811660000000,,0x00,0xFF
0.679814660000000,,0x00,0xFF
0.679817660000000,,0x00,0xFF
0.679820660000000,,0x00,0xFF
0.679823660000000,,0x00,0xFF
0.679826660000000,,0x00,0xFF
0.679829660000000,,0x00,0xFF
0.679832660000000,,0x00,0xFF
0.679835660000000,,0x00,0xFF
0.679838660000000,,0x00,0xFF
0.679841660000000,,0x00,0xFF
0.679844660000000,,0x00,0xFF
0.679847660000000,,0x00,0xFF
0.679850660000000,,0x00,0xFF
0.679853660000000,,0x00,0xFF
0.679856660000000,,0x00,0xFF
0.679859660000000,,0x00,0xFF
0.679862660000000,,0x00,0xFF
0.679865660000000,,0x00,0xFF
0.679868660000000,,0x00,0xFF
0.679871660000000,,0x00,0xFF
0.679874660000000,,0x00,0xFF
0.679877660000000,,0x00,0xFF
0.679880660000000,,0x00,0xFF
0.679883660000000,,0x00,0xFF
0.679886660000000,,0x00,0xFF
0.679889660000000,,0x00,0xFF
0.679892660000000,,0x00,0xFF
0.679895660000000,,0x00,0xFF
0.679898660000000,,0x00,0xFF
0.679901660000000,,0x00,0xFF
0.679904660000000,,0x00,0xFF
0.679907660000000,,0x00,0xFF
0.679910660000000,,0x00,0xFF
0.679913660000000,,0x00,0xFF
0.679916660000000,,0x00,0xFF
0.679919660000000,,0x00,0xFF
0.679922660000000,,0x00,0xFF
0.679925660000000,,0x00,0xFF
0.679928660000000,,0x00,0xFF
0.679931660000000,,0x00,0xFF
0.679934660000000,,0x00,0xFF
0.679937660000000,,0x00,0xFF
0.679940660000000,,0x00,0xFF
0.679943660000000,,0x00,0xFF
0.679946660000000,,0x00,0xFF
0.679949660000000,,0x00,0xFF
0.679952660000000,,0x00,0xFF
0.679955660000000,,0x00,0xFF
0.679958660000000,,0x00,0xFF
0.679961660000000,,0x00,0xFF
0.679964660000000,,0x00,0xFF
0.679967660000000,,0x00,0xFF
0.679970660000000,,0x00,0xFF
0.679973660000000,,0x00,0xFF
0.679976660000000,,0x00,0xFF
0.679979660000000,,0x00,0xFF
0.679982660000000,,0x00,0xFF
0.679985660000000,,0x00,0xFF
0.679988660000000,,0x00,0xFF
0.679991660000000,,0x00,0xFF
0.679994660000000,,0x00,0xFF
0.679997660000000,,0x00,0xFF
0.680000660000000,,0x53,0xFF
0.680003660000000,,0x65,0xFF
0.680006660000000,,0x63,0xFF
0.680009660000000,,0x74,0xFF
0.680012660000000,,0x6F,0xFF
0.680015660000000,,0x72,0xFF
0.680018660000000,,0x30,0xFF
0.680021660000000,,0x78,0xFF
0.680024660000000,,0x30,0xFF
0.680027660000000,,0x30,0xFF
0.680030660000000,,0x30,0xFF
0.680033660000000,,0x30,0xFF
0.680036660000000,,0x30,0xFF
0.680039660000000,,0x30,0xFF
0.680042660000000,,0x30,0xFF
0.680045660000000,,0x32,0xFF
0.680048660000000,,0x00,0xFF
0.680051660000000,,0x00,0xFF
0.680054660000000,,0x00,0xFF
0.680057660000000,,0x00,0xFF
0.680060660000000,,0x00,0xFF
0.680063680000000,,0x00,0xFF
0.680066680000000,,0x00,0xFF
0.680069680000000,,0x00,0xFF
0.680072680000000,,0x00,0xFF
0.680075680000000,,0x00,0xFF
0.680078680000000,,0x00,0xFF
0.680081680000000,,0x00,0xFF
0.680084680000000,,0x00,0xFF
0.680087680000000,,0x45,0xFF
0.680090680000000,,0x6E,0xFF
0.680093680000000,,0x64,0xFF	Последний байт сектора 0х00000002
0.680096380000000,,0xFF,0xFF	пустое CRC16
0.680098680000000,,0xFF,0xFF	пустое CRC16
0.680107240000000,,0xFF,0xE5
0.680112820000000,,0xFF,0x00
0.680128820000000,,0xFF,0x00
0.680144820000000,,0xFF,0x00
0.680160820000000,,0xFF,0x00
0.680176820000000,,0xFF,0x00
0.680192820000000,,0xFF,0x00
0.680208820000000,,0xFF,0x00
0.680224820000000,,0xFF,0x00
0.680240820000000,,0xFF,0x00
0.680256820000000,,0xFF,0x00
0.680272820000000,,0xFF,0x00
0.680288820000000,,0xFF,0xFF
0.680304820000000,,0xFF,0xFF
0.680310400000000,,0xFF,0xFF
0.680315960000000,,0xFF,0xFF
0.680321540000000,,0xFF,0xFF
0.680327120000000,,0xFF,0xFF
0.680332680000000,,0xFF,0xFF
0.680338260000000,,0xFF,0xFF
0.680343820000000,,0xFF,0xFF
0.680349400000000,,0xFF,0xFF
0.680354960000000,,0xFF,0xFF
0.680360540000000,,0xFF,0xFF
0.680366120000000,,0xFF,0xFF
0.680371680000000,,0xFF,0xFF
0.680377260000000,,0xFF,0xFF
0.680382820000000,,0xFF,0xFF
0.680388400000000,,0xFF,0xFF
0.680393980000000,,0xFF,0xFF
0.680399540000000,,0xFF,0xFF
0.680405120000000,,0xFF,0xFF
0.680410680000000,,0xFF,0xFF
0.680416260000000,,0xFF,0xFF
0.680421840000000,,0xFF,0xFF
0.680427400000000,,0xFF,0xFF
0.680432980000000,,0xFF,0xFF
0.680438540000000,,0xFF,0xFF
0.680444120000000,,0xFF,0xFF
0.680449680000000,,0xFF,0xFF
0.680455260000000,,0xFF,0xFF
0.680460840000000,,0xFF,0xFF
0.680466400000000,,0xFF,0xFF
0.680471980000000,,0xFF,0xFF
0.680477540000000,,0xFF,0xFF
0.680492700000000,,0xFC,0xFF	стартовый маркер
0.680495980000000,,0x44,0xFF	Первый байт сектора 0х00000003
0.680498980000000,,0x69,0xFF
0.680501980000000,,0x6D,0xFF
0.680504980000000,,0x6B,0xFF
0.680507980000000,,0x61,0xFF
0.680510980000000,,0x4D,0xFF
0.680513980000000,,0x20,0xFF
0.680516980000000,,0x53,0xFF
0.680519980000000,,0x44,0xFF
0.680522980000000,,0x2D,0xFF
0.680525980000000,,0x54,0xFF
0.680528980000000,,0x65,0xFF
0.680531980000000,,0x73,0xFF
0.680534980000000,,0x74,0xFF
0.680537980000000,,0x00,0xFF
0.680540980000000,,0x00,0xFF
0.680543980000000,,0x53,0xFF
0.680546980000000,,0x65,0xFF
0.680549980000000,,0x63,0xFF
0.680552980000000,,0x74,0xFF
0.680555980000000,,0x6F,0xFF
0.680558980000000,,0x72,0xFF
0.680561980000000,,0x30,0xFF
0.680564980000000,,0x78,0xFF
0.680567980000000,,0x30,0xFF
0.680570980000000,,0x30,0xFF
0.680573980000000,,0x30,0xFF
0.680576980000000,,0x30,0xFF
0.680579980000000,,0x30,0xFF
0.680582980000000,,0x30,0xFF
0.680585980000000,,0x30,0xFF
0.680588980000000,,0x33,0xFF
0.680591980000000,,0x00,0xFF
0.680594980000000,,0x00,0xFF
0.680597980000000,,0x00,0xFF
0.680600980000000,,0x00,0xFF
0.680603980000000,,0x00,0xFF
0.680606980000000,,0x00,0xFF
0.680609980000000,,0x00,0xFF
0.680612980000000,,0x00,0xFF
0.680615980000000,,0x00,0xFF
0.680618980000000,,0x00,0xFF
0.680621980000000,,0x00,0xFF
0.680624980000000,,0x00,0xFF
0.680627980000000,,0x00,0xFF
0.680630980000000,,0x00,0xFF
0.680633980000000,,0x00,0xFF
0.680636980000000,,0x00,0xFF
0.680639980000000,,0x00,0xFF
0.680642980000000,,0x00,0xFF
0.680645980000000,,0x00,0xFF
0.680648980000000,,0x00,0xFF
0.680651980000000,,0x00,0xFF
0.680654980000000,,0x00,0xFF
0.680657980000000,,0x00,0xFF
0.680660980000000,,0x00,0xFF
0.680663980000000,,0x00,0xFF
0.680666980000000,,0x00,0xFF
0.680669980000000,,0x00,0xFF
0.680672980000000,,0x00,0xFF
0.680675980000000,,0x00,0xFF
0.680678980000000,,0x00,0xFF
0.680681980000000,,0x00,0xFF
0.680684980000000,,0x00,0xFF
0.680687980000000,,0x00,0xFF
0.680690980000000,,0x00,0xFF
0.680693980000000,,0x00,0xFF
0.680696980000000,,0x00,0xFF
0.680699980000000,,0x00,0xFF
0.680702980000000,,0x00,0xFF
0.680705980000000,,0x00,0xFF
0.680708980000000,,0x00,0xFF
0.680711980000000,,0x00,0xFF
0.680714980000000,,0x00,0xFF
0.680717980000000,,0x00,0xFF
0.680720980000000,,0x00,0xFF
0.680723980000000,,0x00,0xFF
0.680726980000000,,0x00,0xFF
0.680729980000000,,0x00,0xFF
0.680732980000000,,0x00,0xFF
0.680735980000000,,0x00,0xFF
0.680738980000000,,0x00,0xFF
0.680741980000000,,0x00,0xFF
0.680744980000000,,0x00,0xFF
0.680747980000000,,0x00,0xFF
0.680750980000000,,0x00,0xFF
0.680753980000000,,0x00,0xFF
0.680756980000000,,0x00,0xFF
0.680759980000000,,0x00,0xFF
0.680762980000000,,0x00,0xFF
0.680765980000000,,0x00,0xFF
0.680768980000000,,0x00,0xFF
0.680771980000000,,0x00,0xFF
0.680774980000000,,0x00,0xFF
0.680777980000000,,0x00,0xFF
0.680780980000000,,0x00,0xFF
0.680783980000000,,0x00,0xFF
0.680786980000000,,0x00,0xFF
0.680790000000000,,0x00,0xFF
0.680793000000000,,0x00,0xFF
0.680796000000000,,0x00,0xFF
0.680799000000000,,0x00,0xFF
0.680802000000000,,0x00,0xFF
0.680805000000000,,0x00,0xFF
0.680808000000000,,0x00,0xFF
0.680811000000000,,0x00,0xFF
0.680814000000000,,0x00,0xFF
0.680817000000000,,0x00,0xFF
0.680820000000000,,0x00,0xFF
0.680823000000000,,0x00,0xFF
0.680826000000000,,0x00,0xFF
0.680829000000000,,0x00,0xFF
0.680832000000000,,0x00,0xFF
0.680835000000000,,0x00,0xFF
0.680838000000000,,0x00,0xFF
0.680841000000000,,0x00,0xFF
0.680844000000000,,0x00,0xFF
0.680847000000000,,0x00,0xFF
0.680850000000000,,0x00,0xFF
0.680853000000000,,0x00,0xFF
0.680856000000000,,0x00,0xFF
0.680859000000000,,0x00,0xFF
0.680862000000000,,0x00,0xFF
0.680865000000000,,0x00,0xFF
0.680868000000000,,0x00,0xFF
0.680871000000000,,0x00,0xFF
0.680874000000000,,0x00,0xFF
0.680877000000000,,0x00,0xFF
0.680880280000000,,0x00,0xFF
0.680883280000000,,0x00,0xFF
0.680886280000000,,0x00,0xFF
0.680889280000000,,0x00,0xFF
0.680892280000000,,0x00,0xFF
0.680895280000000,,0x00,0xFF
0.680898280000000,,0x00,0xFF
0.680901280000000,,0x00,0xFF
0.680904280000000,,0x00,0xFF
0.680907280000000,,0x00,0xFF
0.680910280000000,,0x00,0xFF
0.680913280000000,,0x00,0xFF
0.680916280000000,,0x00,0xFF
0.680919280000000,,0x00,0xFF
0.680922280000000,,0x00,0xFF
0.680925280000000,,0x00,0xFF
0.680928280000000,,0x00,0xFF
0.680931280000000,,0x00,0xFF
0.680934280000000,,0x00,0xFF
0.680937280000000,,0x00,0xFF
0.680940280000000,,0x00,0xFF
0.680943280000000,,0x00,0xFF
0.680946280000000,,0x00,0xFF
0.680949280000000,,0x00,0xFF
0.680952280000000,,0x00,0xFF
0.680955280000000,,0x00,0xFF
0.680958280000000,,0x00,0xFF
0.680961280000000,,0x00,0xFF
0.680964280000000,,0x00,0xFF
0.680967280000000,,0x00,0xFF
0.680970280000000,,0x00,0xFF
0.680973280000000,,0x00,0xFF
0.680976280000000,,0x00,0xFF
0.680979280000000,,0x00,0xFF
0.680982280000000,,0x00,0xFF
0.680985280000000,,0x00,0xFF
0.680988280000000,,0x00,0xFF
0.680991280000000,,0x00,0xFF
0.680994280000000,,0x00,0xFF
0.680997280000000,,0x00,0xFF
0.681000280000000,,0x00,0xFF
0.681003280000000,,0x00,0xFF
0.681006280000000,,0x00,0xFF
0.681009280000000,,0x00,0xFF
0.681012280000000,,0x00,0xFF
0.681015280000000,,0x00,0xFF
0.681018280000000,,0x00,0xFF
0.681021280000000,,0x00,0xFF
0.681024280000000,,0x00,0xFF
0.681027280000000,,0x00,0xFF
0.681030280000000,,0x00,0xFF
0.681033280000000,,0x00,0xFF
0.681036280000000,,0x00,0xFF
0.681039280000000,,0x00,0xFF
0.681042280000000,,0x00,0xFF
0.681045280000000,,0x00,0xFF
0.681048280000000,,0x00,0xFF
0.681051280000000,,0x00,0xFF
0.681054280000000,,0x00,0xFF
0.681057280000000,,0x00,0xFF
0.681060280000000,,0x00,0xFF
0.681063280000000,,0x00,0xFF
0.681066280000000,,0x00,0xFF
0.681069280000000,,0x00,0xFF
0.681072280000000,,0x00,0xFF
0.681075280000000,,0x00,0xFF
0.681078280000000,,0x00,0xFF
0.681081280000000,,0x00,0xFF
0.681084280000000,,0x00,0xFF
0.681087280000000,,0x00,0xFF
0.681090280000000,,0x00,0xFF
0.681093280000000,,0x00,0xFF
0.681096280000000,,0x00,0xFF
0.681099300000000,,0x00,0xFF
0.681102300000000,,0x00,0xFF
0.681105300000000,,0x00,0xFF
0.681108300000000,,0x00,0xFF
0.681111300000000,,0x00,0xFF
0.681114300000000,,0x00,0xFF
0.681117300000000,,0x00,0xFF
0.681120300000000,,0x00,0xFF
0.681123300000000,,0x00,0xFF
0.681126300000000,,0x00,0xFF
0.681129300000000,,0x00,0xFF
0.681132300000000,,0x00,0xFF
0.681135300000000,,0x00,0xFF
0.681138300000000,,0x00,0xFF
0.681141300000000,,0x00,0xFF
0.681144300000000,,0x00,0xFF
0.681147300000000,,0x00,0xFF
0.681150300000000,,0x00,0xFF
0.681153300000000,,0x00,0xFF
0.681156300000000,,0x00,0xFF
0.681159300000000,,0x00,0xFF
0.681162300000000,,0x00,0xFF
0.681165300000000,,0x00,0xFF
0.681168300000000,,0x00,0xFF
0.681171300000000,,0x00,0xFF
0.681174300000000,,0x00,0xFF
0.681177300000000,,0x00,0xFF
0.681180300000000,,0x00,0xFF
0.681183300000000,,0x00,0xFF
0.681186300000000,,0x00,0xFF
0.681189300000000,,0x00,0xFF
0.681192300000000,,0x00,0xFF
0.681195300000000,,0x00,0xFF
0.681198300000000,,0x00,0xFF
0.681201300000000,,0x00,0xFF
0.681204300000000,,0x00,0xFF
0.681207300000000,,0x00,0xFF
0.681210300000000,,0x00,0xFF
0.681213300000000,,0x00,0xFF
0.681216300000000,,0x00,0xFF
0.681219300000000,,0x00,0xFF
0.681222300000000,,0x00,0xFF
0.681225300000000,,0x00,0xFF
0.681228300000000,,0x00,0xFF
0.681231300000000,,0x00,0xFF
0.681234300000000,,0x00,0xFF
0.681237300000000,,0x00,0xFF
0.681240300000000,,0x00,0xFF
0.681243300000000,,0x00,0xFF
0.681246300000000,,0x00,0xFF
0.681249300000000,,0x00,0xFF
0.681252300000000,,0x00,0xFF
0.681255300000000,,0x00,0xFF
0.681258300000000,,0x00,0xFF
0.681261300000000,,0x00,0xFF
0.681264580000000,,0x00,0xFF
0.681267580000000,,0x00,0xFF
0.681270580000000,,0x00,0xFF
0.681273580000000,,0x00,0xFF
0.681276580000000,,0x00,0xFF
0.681279580000000,,0x00,0xFF
0.681282580000000,,0x00,0xFF
0.681285580000000,,0x00,0xFF
0.681288580000000,,0x00,0xFF
0.681291580000000,,0x00,0xFF
0.681294580000000,,0x00,0xFF
0.681297580000000,,0x00,0xFF
0.681300580000000,,0x00,0xFF
0.681303580000000,,0x00,0xFF
0.681306580000000,,0x00,0xFF
0.681309580000000,,0x00,0xFF
0.681312580000000,,0x00,0xFF
0.681315580000000,,0x00,0xFF
0.681318580000000,,0x00,0xFF
0.681321580000000,,0x00,0xFF
0.681324580000000,,0x00,0xFF
0.681327580000000,,0x00,0xFF
0.681330580000000,,0x00,0xFF
0.681333580000000,,0x00,0xFF
0.681336580000000,,0x00,0xFF
0.681339580000000,,0x00,0xFF
0.681342580000000,,0x00,0xFF
0.681345580000000,,0x00,0xFF
0.681348580000000,,0x00,0xFF
0.681351580000000,,0x00,0xFF
0.681354580000000,,0x00,0xFF
0.681357580000000,,0x00,0xFF
0.681360580000000,,0x00,0xFF
0.681363580000000,,0x00,0xFF
0.681366580000000,,0x00,0xFF
0.681369580000000,,0x00,0xFF
0.681372580000000,,0x00,0xFF
0.681375580000000,,0x00,0xFF
0.681378580000000,,0x00,0xFF
0.681381580000000,,0x00,0xFF
0.681384580000000,,0x00,0xFF
0.681387580000000,,0x00,0xFF
0.681390580000000,,0x00,0xFF
0.681393580000000,,0x00,0xFF
0.681396580000000,,0x00,0xFF
0.681399600000000,,0x00,0xFF
0.681402600000000,,0x00,0xFF
0.681405600000000,,0x00,0xFF
0.681408600000000,,0x00,0xFF
0.681411600000000,,0x00,0xFF
0.681414600000000,,0x00,0xFF
0.681417600000000,,0x00,0xFF
0.681420600000000,,0x00,0xFF
0.681423600000000,,0x00,0xFF
0.681426600000000,,0x00,0xFF
0.681429600000000,,0x00,0xFF
0.681432600000000,,0x00,0xFF
0.681435600000000,,0x00,0xFF
0.681438600000000,,0x00,0xFF
0.681441600000000,,0x00,0xFF
0.681444600000000,,0x00,0xFF
0.681447600000000,,0x00,0xFF
0.681450600000000,,0x00,0xFF
0.681453600000000,,0x00,0xFF
0.681456600000000,,0x00,0xFF
0.681459600000000,,0x00,0xFF
0.681462600000000,,0x00,0xFF
0.681465600000000,,0x00,0xFF
0.681468600000000,,0x00,0xFF
0.681471600000000,,0x00,0xFF
0.681474600000000,,0x00,0xFF
0.681477600000000,,0x00,0xFF
0.681480600000000,,0x00,0xFF
0.681483600000000,,0x00,0xFF
0.681486600000000,,0x00,0xFF
0.681489600000000,,0x00,0xFF
0.681492600000000,,0x00,0xFF
0.681495600000000,,0x00,0xFF
0.681498600000000,,0x00,0xFF
0.681501600000000,,0x00,0xFF
0.681504600000000,,0x00,0xFF
0.681507600000000,,0x00,0xFF
0.681510600000000,,0x00,0xFF
0.681513600000000,,0x00,0xFF
0.681516600000000,,0x00,0xFF
0.681519600000000,,0x00,0xFF
0.681522600000000,,0x00,0xFF
0.681525600000000,,0x00,0xFF
0.681528600000000,,0x00,0xFF
0.681531600000000,,0x00,0xFF
0.681534600000000,,0x00,0xFF
0.681537600000000,,0x00,0xFF
0.681540600000000,,0x00,0xFF
0.681543600000000,,0x00,0xFF
0.681546600000000,,0x00,0xFF
0.681549600000000,,0x00,0xFF
0.681552600000000,,0x00,0xFF
0.681555600000000,,0x00,0xFF
0.681558600000000,,0x00,0xFF
0.681561600000000,,0x00,0xFF
0.681564600000000,,0x00,0xFF
0.681567600000000,,0x00,0xFF
0.681570600000000,,0x00,0xFF
0.681573600000000,,0x00,0xFF
0.681576600000000,,0x00,0xFF
0.681579600000000,,0x00,0xFF
0.681582600000000,,0x00,0xFF
0.681585600000000,,0x00,0xFF
0.681588600000000,,0x00,0xFF
0.681591600000000,,0x00,0xFF
0.681594600000000,,0x00,0xFF
0.681597600000000,,0x00,0xFF
0.681600600000000,,0x00,0xFF
0.681603600000000,,0x00,0xFF
0.681606600000000,,0x00,0xFF
0.681609600000000,,0x00,0xFF
0.681612600000000,,0x00,0xFF
0.681615600000000,,0x00,0xFF
0.681618600000000,,0x00,0xFF
0.681621600000000,,0x00,0xFF
0.681624600000000,,0x00,0xFF
0.681627600000000,,0x00,0xFF
0.681630600000000,,0x00,0xFF
0.681633600000000,,0x00,0xFF
0.681636600000000,,0x00,0xFF
0.681639600000000,,0x00,0xFF
0.681642600000000,,0x00,0xFF
0.681645600000000,,0x00,0xFF
0.681648880000000,,0x00,0xFF
0.681651880000000,,0x00,0xFF
0.681654880000000,,0x00,0xFF
0.681657880000000,,0x00,0xFF
0.681660880000000,,0x00,0xFF
0.681663880000000,,0x00,0xFF
0.681666880000000,,0x00,0xFF
0.681669880000000,,0x00,0xFF
0.681672880000000,,0x00,0xFF
0.681675880000000,,0x00,0xFF
0.681678880000000,,0x00,0xFF
0.681681880000000,,0x00,0xFF
0.681684880000000,,0x00,0xFF
0.681687880000000,,0x00,0xFF
0.681690880000000,,0x00,0xFF
0.681693880000000,,0x00,0xFF
0.681696880000000,,0x00,0xFF
0.681699880000000,,0x00,0xFF
0.681702900000000,,0x00,0xFF
0.681705900000000,,0x00,0xFF
0.681708900000000,,0x00,0xFF
0.681711900000000,,0x00,0xFF
0.681714900000000,,0x00,0xFF
0.681717900000000,,0x00,0xFF
0.681720900000000,,0x00,0xFF
0.681723900000000,,0x00,0xFF
0.681726900000000,,0x00,0xFF
0.681729900000000,,0x00,0xFF
0.681732900000000,,0x00,0xFF
0.681735900000000,,0x00,0xFF
0.681738900000000,,0x00,0xFF
0.681741900000000,,0x00,0xFF
0.681744900000000,,0x00,0xFF
0.681747900000000,,0x00,0xFF
0.681750900000000,,0x00,0xFF
0.681753900000000,,0x00,0xFF
0.681756900000000,,0x00,0xFF
0.681759900000000,,0x00,0xFF
0.681762900000000,,0x00,0xFF
0.681765900000000,,0x00,0xFF
0.681768900000000,,0x00,0xFF
0.681771900000000,,0x00,0xFF
0.681774900000000,,0x00,0xFF
0.681777900000000,,0x00,0xFF
0.681780900000000,,0x00,0xFF
0.681783900000000,,0x00,0xFF
0.681786900000000,,0x00,0xFF
0.681789900000000,,0x00,0xFF
0.681792900000000,,0x00,0xFF
0.681795900000000,,0x00,0xFF
0.681798900000000,,0x00,0xFF
0.681801900000000,,0x00,0xFF
0.681804900000000,,0x00,0xFF
0.681807900000000,,0x00,0xFF
0.681810900000000,,0x00,0xFF
0.681813900000000,,0x00,0xFF
0.681816900000000,,0x00,0xFF
0.681819900000000,,0x00,0xFF
0.681822900000000,,0x00,0xFF
0.681825900000000,,0x00,0xFF
0.681828900000000,,0x00,0xFF
0.681831900000000,,0x00,0xFF
0.681834900000000,,0x00,0xFF
0.681837900000000,,0x00,0xFF
0.681840900000000,,0x00,0xFF
0.681843900000000,,0x00,0xFF
0.681846900000000,,0x00,0xFF
0.681849900000000,,0x00,0xFF
0.681852900000000,,0x00,0xFF
0.681855900000000,,0x00,0xFF
0.681858900000000,,0x00,0xFF
0.681861900000000,,0x00,0xFF
